	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 2.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 3.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 4.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 5.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d"	"H:\Pitching\Data\Vennaro, Zach 10-25\Baseball Right-handed\Fastball RH 6.c3d"
48	-0.28551	-515.95386	491.90671	2.42927	-618.80914	826.58264	-8.58116	-348.92136	531.20642	-6.7365	-737.10693	500.01251	-11.98718	-559.93311	558.70752
49	-0.79154	-477.11917	533.80176	1.1889	-579.3338	872.81775	-8.19299	-308.16446	537.01611	-7.06061	-695.35168	558.27576	-12.01281	-517.57959	599.67896
50	-1.11223	-440.49625	574.43463	0.21321	-540.93915	916.73267	-7.50517	-270.64328	541.90082	-6.97193	-654.60992	617.49115	-11.51691	-477.04285	640.40503
51	-1.25282	-406.02518	614.23523	-0.48067	-503.56802	958.30878	-6.59507	-236.32417	546.19714	-6.48747	-614.85388	677.61548	-10.54121	-438.31714	681.09198
52	-1.2343	-373.65063	653.57056	-0.90183	-467.20593	997.60309	-5.54035	-205.12985	550.17651	-5.64862	-576.02325	738.62579	-9.15123	-401.40036	721.90546
53	-1.08961	-343.33228	692.76904	-1.07926	-431.86804	1034.74243	-4.4142	-176.9473	554.03802	-4.5158	-538.01843	800.44324	-7.4278	-366.31979	762.9931
54	-0.86033	-315.05063	732.11102	-1.05554	-397.60574	1069.94568	-3.28218	-151.64163	557.92493	-3.16183	-500.70523	862.93402	-5.45778	-333.14557	804.52155
55	-0.59327	-288.78653	771.77448	-0.8818	-364.51315	1103.48242	-2.19899	-129.07135	561.97662	-1.66494	-463.98135	925.99908	-3.32769	-301.96967	846.67963
56	-0.33609	-264.50034	811.8183	-0.61343	-332.71576	1135.59875	-1.2071	-109.08133	566.37677	-0.10309	-427.86188	989.6239	-1.12342	-272.86151	889.60864
57	-0.13203	-242.14034	852.23041	-0.30607	-302.33972	1166.48755	-0.33726	-91.48755	571.3255	1.45004	-392.49078	1053.82019	1.06792	-245.84329	933.28925
58	-0.01618	-221.66058	892.95941	-0.01189	-273.48505	1196.26343	0.3924	-76.08597	576.96375	2.92907	-358.08765	1118.55164	3.15946	-220.89389	977.4967
59	-0.01373	-203.01642	933.89307	0.22366	-246.22603	1224.93958	0.97784	-62.67989	583.35822	4.28121	-324.89932	1183.69336	5.06874	-197.95833	1021.85608
60	-0.13937	-186.14836	974.85181	0.36472	-220.62331	1252.43738	1.42749	-51.0952	590.55072	5.46878	-293.17673	1249.0083	6.72411	-176.96988	1065.91724
61	-0.39739	-170.97868	1015.62366	0.38676	-196.72966	1278.60706	1.75819	-41.17752	598.59125	6.46897	-263.16	1314.12976	8.07208	-157.8773	1109.19348
62	-0.78268	-157.42351	1055.99292	0.27656	-174.58885	1303.21631	1.99163	-32.78562	607.53192	7.27126	-235.06493	1378.55835	9.07966	-140.642	1151.16467
63	-1.28246	-145.40128	1095.7478	0.03093	-154.22937	1325.92432	2.15152	-25.78652	617.42194	7.87428	-209.07014	1441.66296	9.73055	-125.20599	1191.2666
64	-1.87777	-134.82257	1134.65405	-0.34558	-135.65839	1346.27588	2.26109	-20.0524	628.32623	8.28366	-185.30612	1502.70752	10.01982	-111.46893	1228.91077
65	-2.54495	-125.57381	1172.43323	-0.84318	-118.86268	1363.73242	2.34048	-15.45965	640.34229	8.51014	-163.8434	1560.90247	9.95099	-99.2873	1263.56348
66	-3.25736	-117.51211	1208.7981	-1.44911	-103.81191	1377.72034				8.56723	-144.68825	1615.44824	9.53585	-88.48717	1294.81567
67				-2.14886	-90.45592	1387.68982				8.46957	-127.79129	1665.55786	8.79394	-78.88572	1322.37512
